30,1
31,3
32,4
33,10
34,14
35,29
36,40
37,60
38,116
39,199
40,248
41,357
42,466
43,639
44,848
45,1090
46,1375
47,1727
48,1975
49,2449
50,2924
51,3479
52,3789
53,4396
54,5044
55,5826
56,6301
57,7097
58,7807
59,8372
60,8954
61,9613
62,10094
63,10824
64,11430
65,12079
66,12608
67,13126
68,13557
69,13845
70,14220
71,14725
72,14972
73,15320
74,15379
75,15546
76,15981
77,16250
78,15980
79,15983
80,16236
81,16317
82,15912
83,16081
84,16018
85,15653
86,15676
87,15545
88,15250
89,15000
90,14992
91,14549
92,14451
93,14004
94,13833
95,13620
96,13323
97,13034
98,12858
99,12409
100,12399
101,11808
102,11521
103,11186
104,10934
105,10573
106,10369
107,10072
108,9784
109,9413
110,9133
111,8861
112,8798
113,8493
114,8113
115,7785
116,7615
117,7485
118,7125
119,6796
120,6591
121,6373
122,6192
123,6039
124,5797
125,5572
126,5410
127,5036
128,5080
129,4820
130,4702
131,4562
132,4355
133,4147
134,4057
135,3878
136,3684
137,3626
138,3276
139,3444
140,3331
141,3048
142,3029
143,2828
144,2810
145,2686
146,2551
147,2435
148,2371
149,2279
150,2194
151,2094
152,2030
153,1995
154,1791
155,1809
156,1734
157,1669
158,1655
159,1524
160,1423
161,1400
162,1363
163,1289
164,1222
165,1180
166,1179
167,1139
168,1102
169,988
170,1076
171,954
172,860
173,898
174,808
175,812
176,789
177,799
178,743
179,674
180,679
181,638
182,583
183,608
184,550
185,534
186,540
187,477
188,500
189,452
190,452
191,397
192,407
193,423
194,362
195,359
196,327
197,353
198,306
199,314
200,281
201,294
202,273
203,280
204,238
205,261
206,239
207,206
208,218
209,210
210,188
211,158
212,189
213,171
214,175
215,158
216,130
217,153
218,141
219,139
220,121
221,151
222,141
223,116
224,122
225,107
226,116
227,109
228,84
229,96
230,80
231,83
232,76
233,81
234,69
235,82
236,64
237,58
238,56
239,56
240,49
241,48
242,48
243,44
244,42
245,47
246,38
247,35
248,43
249,38
250,46
251,44
252,42
253,28
254,36
255,30
256,29
257,29
258,18
259,25
260,21
261,18
262,24
263,13
264,21
265,17
266,13
267,17
268,16
269,26
270,16
271,15
272,12
273,13
274,13
275,11
276,12
277,15
278,9
279,13
280,9
281,10
282,12
283,11
284,10
285,11
286,6
287,5
288,5
289,7
290,10
291,8
292,12
293,5
294,5
295,3
296,9
297,15
298,2
299,5
300,9
301,5
302,3
303,9
304,3
305,3
306,6
307,6
308,1
309,8
310,4
311,1
312,3
313,2
315,4
316,1
317,4
318,2
319,2
320,2
321,2
322,2
323,2
324,3
325,1
326,2
327,1
328,1
329,2
331,2
332,1
333,1
334,2
335,1
336,1
337,2
338,2
341,1
342,1
344,3
345,1
347,2
351,2
352,2
353,2
355,2
359,2
363,1
364,1
365,1
370,1
374,1
375,1
377,1
379,1
380,1
387,1
414,1
417,1
421,1
451,1
