23,4
24,7
25,23
26,71
27,152
28,337
29,551
30,991
31,1551
32,2466
33,3506
34,4822
35,6469
36,8270
37,10365
38,12689
39,15058
40,17702
41,20133
42,22434
43,24558
44,26690
45,28870
46,29980
47,31769
48,33086
49,33323
50,33835
51,34124
52,33943
53,33717
54,33094
55,32704
56,31217
57,30170
58,29274
59,27920
60,26337
61,25271
62,23561
63,22127
64,20850
65,19417
66,18268
67,16714
68,15605
69,14422
70,13314
71,12112
72,11155
73,10303
74,9258
75,8630
76,7651
77,7064
78,6353
79,5677
80,5167
81,4640
82,4180
83,3888
84,3454
85,3017
86,2739
87,2505
88,2240
89,1994
90,1770
91,1591
92,1444
93,1315
94,1189
95,987
96,919
97,781
98,725
99,623
100,577
101,476
102,445
103,397
104,345
105,286
106,259
107,223
108,186
109,193
110,166
111,147
112,164
113,114
114,109
115,97
116,56
117,79
118,66
119,61
120,56
121,42
122,42
123,31
124,23
125,22
126,30
127,21
128,17
129,22
130,18
131,4
132,15
133,11
134,4
135,9
136,7
137,8
138,7
139,5
140,2
141,2
142,3
143,5
144,1
145,2
146,2
147,1
148,1
149,1
150,2
153,2
154,1
157,1
163,1
168,1
