18,8
19,17
20,87
21,242
22,500
23,1011
24,1919
25,3131
26,4862
27,7285
28,9905
29,13345
30,16865
31,21030
32,24890
33,28803
34,32100
35,35542
36,38527
37,40655
38,42160
39,42864
40,43564
41,43795
42,42807
43,41670
44,39664
45,38520
46,36167
47,34234
48,32054
49,29690
50,27305
51,25049
52,22522
53,20417
54,18619
55,16726
56,14840
57,13326
58,11799
59,10345
60,9179
61,8085
62,7092
63,6220
64,5588
65,4734
66,4237
67,3624
68,3208
69,2658
70,2270
71,2046
72,1753
73,1533
74,1310
75,1140
76,994
77,799
78,690
79,611
80,522
81,395
82,366
83,321
84,277
85,244
86,194
87,170
88,126
89,116
90,108
91,74
92,57
93,60
94,57
95,48
96,25
97,28
98,23
99,22
100,17
101,27
102,10
103,14
104,10
105,11
106,7
107,6
108,4
109,7
110,4
111,5
112,3
113,1
115,1
117,1
118,2
120,1
121,1
126,1
132,2
