14,4
15,21
16,77
17,193
18,501
19,1125
20,2067
21,3565
22,5668
23,8621
24,12177
25,16137
26,21125
27,25998
28,30752
29,35344
30,39235
31,42733
32,45480
33,47345
34,48832
35,48423
36,48046
37,46991
38,44994
39,42705
40,40307
41,38062
42,34822
43,31890
44,28657
45,26056
46,23308
47,20902
48,18468
49,16416
50,14201
51,12526
52,10718
53,9441
54,8207
55,6912
56,6125
57,5335
58,4469
59,3793
60,3183
61,2705
62,2343
63,1940
64,1704
65,1451
66,1263
67,1008
68,867
69,780
70,620
71,506
72,450
73,416
74,322
75,270
76,222
77,195
78,184
79,123
80,106
81,95
82,67
83,63
84,67
85,46
86,28
87,26
88,34
89,16
90,24
91,19
92,10
93,5
94,13
95,17
96,8
97,5
98,2
99,7
100,2
101,3
103,2
104,1
106,1
107,1
108,2
111,2
118,1
120,1
