27,2
28,1
29,10
30,19
31,51
32,108
33,162
34,320
35,502
36,745
37,1098
38,1498
39,2132
40,2866
41,3609
42,4641
43,5671
44,6943
45,8213
46,9488
47,10745
48,12312
49,13641
50,15269
51,16620
52,17628
53,19319
54,20422
55,21265
56,22415
57,23114
58,24014
59,24550
60,25179
61,25127
62,25638
63,25521
64,25547
65,25330
66,25233
67,24674
68,24287
69,23818
70,23320
71,22711
72,22240
73,21221
74,20395
75,19714
76,18769
77,18107
78,17415
79,16543
80,15786
81,15106
82,14348
83,13542
84,12840
85,12278
86,11627
87,10851
88,10199
89,9677
90,9019
91,8634
92,7986
93,7491
94,6945
95,6686
96,6002
97,5802
98,5393
99,5014
100,4695
101,4238
102,4086
103,3716
104,3559
105,3300
106,2969
107,2872
108,2540
109,2339
110,2336
111,2060
112,1991
113,1747
114,1681
115,1613
116,1394
117,1385
118,1290
119,1130
120,1083
121,959
122,945
123,807
124,751
125,667
126,718
127,572
128,538
129,504
130,509
131,408
132,410
133,344
134,335
135,313
136,282
137,269
138,274
139,266
140,232
141,186
142,201
143,159
144,153
145,124
146,124
147,115
148,119
149,97
150,104
151,79
152,82
153,78
154,63
155,70
156,56
157,48
158,47
159,44
160,25
161,32
162,33
163,34
164,42
165,20
166,25
167,18
168,20
169,18
170,25
171,14
172,13
173,11
174,13
175,15
176,18
177,13
178,12
179,11
180,9
181,4
182,8
183,3
184,6
185,5
186,1
187,6
188,6
189,6
190,5
191,4
192,1
193,4
194,7
195,1
196,3
197,1
198,2
199,1
200,1
201,1
202,1
203,2
204,2
206,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
217,1
222,1
223,1
225,1
246,1
262,1
