21,9
22,25
23,67
24,146
25,326
26,625
27,1180
28,2036
29,3218
30,4617
31,6642
32,9003
33,11593
34,14121
35,17313
36,20248
37,23697
38,26554
39,28815
40,31358
41,33315
42,35074
43,36348
44,36971
45,37650
46,37559
47,37340
48,36603
49,35705
50,34735
51,33294
52,31749
53,30242
54,28674
55,26864
56,25141
57,23438
58,21786
59,20256
60,18557
61,17180
62,15839
63,14424
64,13118
65,11770
66,10738
67,9752
68,8718
69,8019
70,7310
71,6567
72,5893
73,5211
74,4676
75,4291
76,3786
77,3238
78,2976
79,2665
80,2397
81,2077
82,1873
83,1662
84,1497
85,1262
86,1164
87,992
88,887
89,784
90,709
91,646
92,567
93,529
94,429
95,379
96,378
97,279
98,255
99,231
100,218
101,213
102,171
103,175
104,140
105,126
106,96
107,97
108,79
109,77
110,79
111,62
112,55
113,24
114,33
115,38
116,31
117,26
118,15
119,17
120,18
121,18
122,15
123,7
124,15
125,8
126,12
127,4
128,4
129,4
130,8
131,6
132,4
133,3
134,3
135,2
136,4
137,1
138,6
139,3
140,1
141,3
142,5
145,1
146,2
147,1
148,1
149,2
151,2
158,1
160,1
166,1
