20,10
21,113
22,458
23,1241
24,2944
25,5661
26,9577
27,15077
28,21248
29,28440
30,35287
31,42566
32,48899
33,53638
34,57100
35,59319
36,59936
37,59294
38,56700
39,54016
40,50407
41,46647
42,41831
43,37215
44,32897
45,28844
46,24843
47,21492
48,18233
49,15482
50,12742
51,10747
52,9154
53,7383
54,5920
55,4904
56,3956
57,3121
58,2670
59,2044
60,1607
61,1336
62,1036
63,811
64,695
65,529
66,399
67,340
68,266
69,194
70,158
71,109
72,100
73,86
74,60
75,61
76,38
77,29
78,21
79,15
80,7
81,12
82,10
83,7
84,5
85,6
86,3
87,2
89,1
96,1
