31,2
32,5
33,5
34,16
35,22
36,41
37,69
38,106
39,167
40,234
41,372
42,477
43,626
44,876
45,1146
46,1347
47,1580
48,2081
49,2442
50,2819
51,3451
52,3959
53,4439
54,4997
55,5649
56,6165
57,7148
58,7796
59,8315
60,8969
61,9635
62,10038
63,10745
64,11566
65,12014
66,12658
67,13014
68,13495
69,13764
70,14419
71,14749
72,15066
73,15328
74,15560
75,15618
76,16045
77,15852
78,15928
79,15971
80,16122
81,16089
82,16008
83,16010
84,15753
85,15675
86,15615
87,15556
88,15380
89,15135
90,14725
91,14695
92,14390
93,14239
94,13829
95,13422
96,13343
97,13163
98,12780
99,12338
100,12164
101,11949
102,11387
103,11374
104,10888
105,10575
106,10385
107,10194
108,9669
109,9341
110,9287
111,8942
112,8495
113,8299
114,8180
115,7932
116,7674
117,7401
118,7129
119,6860
120,6812
121,6362
122,6285
123,6036
124,5828
125,5628
126,5334
127,5279
128,4992
129,4906
130,4717
131,4550
132,4372
133,4282
134,4037
135,3924
136,3823
137,3587
138,3433
139,3335
140,3262
141,3080
142,2954
143,2883
144,2738
145,2624
146,2630
147,2517
148,2363
149,2300
150,2199
151,2105
152,2061
153,1893
154,1891
155,1813
156,1755
157,1674
158,1588
159,1550
160,1543
161,1384
162,1344
163,1323
164,1220
165,1239
166,1217
167,1099
168,1062
169,1032
170,999
171,943
172,932
173,866
174,847
175,796
176,853
177,749
178,718
179,648
180,704
181,653
182,614
183,555
184,549
185,523
186,528
187,459
188,471
189,437
190,425
191,425
192,393
193,376
194,387
195,361
196,387
197,328
198,357
199,279
200,296
201,263
202,293
203,244
204,268
205,235
206,228
207,216
208,231
209,216
210,195
211,184
212,177
213,181
214,170
215,148
216,157
217,148
218,137
219,133
220,133
221,115
222,88
223,131
224,106
225,104
226,101
227,103
228,99
229,81
230,92
231,86
232,90
233,68
234,79
235,67
236,71
237,63
238,43
239,72
240,52
241,47
242,37
243,64
244,60
245,48
246,36
247,41
248,38
249,38
250,39
251,47
252,39
253,36
254,32
255,41
256,27
257,35
258,29
259,24
260,24
261,13
262,21
263,21
264,24
265,19
266,16
267,26
268,29
269,26
270,23
271,17
272,11
273,14
274,12
275,13
276,18
277,16
278,9
279,13
280,7
281,9
282,10
283,11
284,10
285,11
286,6
287,10
288,9
289,3
290,10
291,14
292,7
293,6
294,11
296,2
297,3
298,4
299,5
300,6
301,8
302,10
303,4
304,5
305,7
306,8
307,6
308,1
309,7
310,1
311,4
312,7
313,8
314,3
315,1
316,2
317,1
318,4
319,2
320,5
321,2
322,4
323,2
324,1
325,3
326,4
327,1
328,2
329,3
330,1
331,2
332,1
334,1
336,1
337,1
338,1
340,3
341,2
342,2
343,1
346,1
349,2
350,2
353,1
354,1
355,1
357,1
359,1
362,1
366,1
370,1
374,1
377,1
378,1
386,1
389,2
408,1
416,1
457,1
