26,12
27,32
28,103
29,170
30,358
31,653
32,1103
33,1794
34,2581
35,3655
36,5143
37,6853
38,8653
39,10769
40,13296
41,15511
42,17995
43,20365
44,22596
45,24942
46,26764
47,28865
48,30407
49,31609
50,32565
51,33643
52,33957
53,33886
54,33821
55,33889
56,32884
57,32151
58,31463
59,30164
60,28868
61,27842
62,26160
63,24774
64,23331
65,22006
66,20759
67,19215
68,18031
69,16721
70,15447
71,14301
72,13130
73,12170
74,10983
75,10307
76,9159
77,8449
78,7559
79,6787
80,6197
81,5699
82,5049
83,4673
84,4194
85,3670
86,3404
87,3042
88,2746
89,2453
90,2141
91,1961
92,1830
93,1621
94,1451
95,1233
96,1142
97,978
98,881
99,768
100,721
101,576
102,561
103,521
104,424
105,373
106,349
107,295
108,244
109,254
110,215
111,184
112,201
113,146
114,141
115,128
116,72
117,109
118,85
119,75
120,73
121,54
122,51
123,38
124,30
125,26
126,38
127,25
128,21
129,28
130,25
131,8
132,18
133,13
134,7
135,11
136,9
137,14
138,10
139,6
140,6
141,2
142,4
143,5
144,1
145,2
146,2
147,2
148,1
149,1
150,2
153,3
154,1
157,1
159,1
163,1
168,2
