9,2
10,13
11,70
12,257
13,554
14,1179
15,2333
16,3953
17,6561
18,9872
19,14260
20,19078
21,24130
22,30062
23,35505
24,40801
25,45278
26,48900
27,51721
28,53146
29,53437
30,52950
31,51592
32,49329
33,46307
34,43535
35,39493
36,36176
37,32666
38,28883
39,25514
40,22737
41,19672
42,17060
43,14631
44,12675
45,10708
46,9096
47,7751
48,6523
49,5540
50,4559
51,3801
52,3138
53,2659
54,2105
55,1803
56,1454
57,1218
58,982
59,765
60,669
61,570
62,420
63,367
64,298
65,238
66,174
67,167
68,133
69,96
70,79
71,68
72,55
73,42
74,42
75,37
76,30
77,15
78,16
79,9
80,4
81,5
82,9
83,7
84,5
86,2
87,1
88,1
89,1
90,1
91,1
92,2
93,1
98,1
