22,1
23,7
24,16
25,72
26,193
27,466
28,939
29,1734
30,2747
31,4493
32,6646
33,9021
34,11924
35,15078
36,18777
37,22557
38,26505
39,29787
40,33220
41,35473
42,38635
43,40291
44,41041
45,42203
46,42290
47,42279
48,41250
49,40096
50,38895
51,36987
52,34906
53,33032
54,30908
55,28637
56,26329
57,24128
58,22013
59,20342
60,18046
61,16375
62,14803
63,12868
64,11758
65,10381
66,9174
67,8173
68,7077
69,6353
70,5497
71,4927
72,4213
73,3711
74,3136
75,2896
76,2395
77,2058
78,1722
79,1560
80,1302
81,1133
82,948
83,833
84,704
85,602
86,543
87,395
88,382
89,315
90,289
91,242
92,211
93,147
94,127
95,117
96,108
97,86
98,72
99,62
100,47
101,51
102,32
103,36
104,34
105,26
106,15
107,20
108,18
109,8
110,6
111,11
112,9
113,2
114,3
115,3
116,4
117,2
118,2
119,2
120,4
121,1
122,2
124,1
132,1
136,1
