26,1
27,1
28,2
29,9
30,29
31,65
32,96
33,182
34,288
35,496
36,755
37,1091
38,1587
39,2095
40,2910
41,3650
42,4601
43,5705
44,6815
45,8121
46,9484
47,10838
48,12278
49,13922
50,15257
51,16618
52,18034
53,19033
54,20175
55,21633
56,22536
57,23260
58,23900
59,24383
60,25178
61,25185
62,25810
63,25128
64,25552
65,25450
66,24951
67,24741
68,24127
69,24009
70,23095
71,22719
72,21887
73,21149
74,20525
75,20058
76,18978
77,18241
78,17363
79,16729
80,15690
81,15255
82,14298
83,13539
84,12892
85,12076
86,11538
87,10919
88,10151
89,9733
90,8994
91,8342
92,7937
93,7374
94,7048
95,6450
96,6191
97,5773
98,5321
99,4977
100,4720
101,4313
102,4085
103,3951
104,3513
105,3230
106,3084
107,2828
108,2600
109,2511
110,2155
111,2083
112,1875
113,1852
114,1691
115,1524
116,1456
117,1311
118,1254
119,1185
120,964
121,921
122,906
123,880
124,802
125,684
126,649
127,583
128,575
129,505
130,451
131,437
132,388
133,385
134,329
135,327
136,280
137,293
138,263
139,257
140,212
141,179
142,181
143,177
144,152
145,137
146,134
147,124
148,128
149,113
150,87
151,75
152,75
153,74
154,71
155,49
156,49
157,60
158,40
159,41
160,40
161,38
162,37
163,39
164,25
165,30
166,18
167,15
168,21
169,16
170,18
171,18
172,14
173,18
174,14
175,11
176,17
177,10
178,12
179,8
180,8
181,11
182,7
183,7
184,5
185,5
186,5
187,6
188,3
189,3
190,5
192,2
193,5
195,2
196,1
197,1
198,3
199,2
200,1
201,1
203,1
204,1
206,1
208,2
209,1
210,2
215,1
217,2
224,2
229,2
242,1
260,1
